Year,Population,GDP_Per_Capita,Per_Capita_Sugar_Consumption,Total_Sugar_Consumption,Sugar_From_Sugarcane,Sugar_From_Beet,Sugar_From_HFCS,Sugar_From_Other,Processed_Food_Consumption,Avg_Daily_Sugar_Intake,Diabetes_Prevalence,Obesity_Rate,Sugar_Imports,Sugar_Exports,Avg_Retail_Price_Per_Kg,Gov_Tax,Gov_Subsidies,Education_Campaign,Urbanization_Rate,Climate_Conditions,Sugarcane_Production_Yield,Net_Sugar_Trade,Continent_Africa,Continent_Asia,Continent_Europe,Continent_North America,Continent_Oceania,Continent_South America,PC1,PC2,Cluster
1998,108291491.26236698,8098.840476955297,45.53037094565328,4930551.767433539,68.00727740869135,15.371823137557246,12.538305826325288,4.082593627426121,24.02630835178797,124.75321639108998,6.530813406476964,29.45951134658695,9548808.561342595,3857237.509515238,2.0309544977050864,0.0,0,0.0,24.58213505321762,5,80.67935875484986,-5778198.3627480855,0,0,0,0,1,0,-0.42568372621444145,0.7142044306873183,1
1980,148846899.11267272,28347.24082368351,66.25051483272114,9861183.69746867,58.70195675224512,33.4350740178309,55.252377493560736,-47.38940826363677,50.66454679256522,181.52641064165596,15.222504396376891,38.24432600462176,6035524.868580389,1230279.3004505252,4.592310687924252,0.0,1,0.0,74.30545041630828,4,64.12065332597851,-4805245.568129864,0,0,1,0,0,0,-1.3821929310423384,-1.3538921238451938,0
1996,196279991.1374353,37061.62161932084,66.42094719806886,13135443.873957634,57.79049611952916,16.69742768297055,35.71306116204288,-10.200984964542585,175.68988291253987,181.9933953227087,4.897619616162022,16.559118590072952,2377094.938708664,6801890.799422828,4.774125823065534,0.0,1,0.0,68.90415750218338,5,69.95419299586169,4424795.860714164,0,0,0,1,0,0,-0.512944306023143,1.8946570084924108,3
1961,88947634.2396692,26788.03577652976,44.02760342282055,3916151.16570225,66.31741388481248,6.646180221083272,27.330499704576383,0.9555812047722014,198.00344781426864,120.63563337852833,12.028160287710676,23.232821244302567,7317645.965152081,1315020.7232922984,1.5894449557421186,0.0,0,1.0,55.24216793574197,4,93.54820919852976,-6002625.2418597825,0,0,1,0,0,0,-1.3834117012987759,-1.3385538132100536,0
1965,277347550.82968485,31724.69951911187,22.608235012483032,6270338.609294098,72.60705463773817,27.77892137442446,31.31834192108169,-31.70431793324431,24.02630835178797,61.94656393420351,9.23345293345872,10.778818406405865,3737390.157866815,3099636.645226298,1.4397314289587717,0.0,1,1.0,83.77933399609961,1,79.15589929584624,-637753.5126405172,0,0,0,1,0,0,-0.4915943896875416,1.876538494240538,3
2011,271145366.5490538,5645.304246339585,21.113357735650265,5724789.122314191,65.69406788083874,11.320516316828543,3.1522188568801512,16.021304080686846,203.2253857061524,57.85060019568173,3.50152060362356,7.607705207915923,1007724.5235293332,2152973.9232032485,1.1632530691922898,1.0,1,1.0,85.11251614341427,5,57.52403548716411,1145249.3996739155,0,0,1,0,0,0,-1.3359021835420697,-1.417448633018051,0
1964,240001647.27670315,5303.763479031475,53.58559416307026,12860630.869437752,86.18278296877943,11.854133930143773,27.57596607930769,-25.6128829782309,68.4479618300456,146.82452800681253,4.005112220415804,10.84826400131344,815806.0138165812,6364293.646130336,4.550510360107075,0.0,1,0.0,42.025178341744,5,35.8635595473321,5548487.632313755,0,0,0,0,1,0,-0.3789574818024438,0.5947372246501047,1
2006,35194394.972527914,42621.56747672703,66.42094719806886,2419473.036028149,52.12525905786229,6.646180221083272,8.638949051974482,16.021304080686846,52.77912652387157,181.9933953227087,14.002543304572177,8.225814127992336,5643712.846151255,6472022.165433096,2.508856241119944,0.0,0,0.0,64.3321527904903,2,33.73078282854928,828309.3192818407,0,1,0,0,0,0,1.6447606503701693,-0.3998266723312342,2
2002,24408994.390347145,2981.305456406525,10.043673631826891,392941.95378808025,66.08046413463191,25.23112133836216,51.48798083007046,-42.79956630306452,24.02630835178797,27.51966575120569,10.257833825528262,26.59019159283513,6432393.588544427,3315788.899156823,1.5141032065169813,1.0,0,0.0,52.82055476000126,5,39.21571123564479,-3116604.6893876046,0,1,0,0,0,0,1.6005256534682029,-0.37823180844524107,2
1991,149941305.08068317,14572.848207754048,56.315457788753136,8444013.237061769,79.71339496859662,24.666644601032,24.811453316607363,-29.191492886235977,152.6020124615219,154.3043543411836,3.875929038735709,27.93208632009196,3291947.47183683,7434594.911682465,1.875713968090252,0.0,0,0.0,24.94288825636915,3,81.64852537134539,4142647.439845635,0,0,0,0,1,0,-0.43557393773454245,0.763319801114995,1
1996,229837782.9530792,46915.98066253227,12.99404967173345,2986523.568133402,85.63564468535802,8.375257691307478,13.920532933960814,-7.931435310626313,228.1831014616388,35.603696100549655,6.042932374854916,38.24432600462176,6928718.047707608,7825086.208126098,2.322158107189955,0.0,0,1.0,51.24737084887715,3,86.11331994346283,896368.16041849,0,0,0,1,0,0,-0.5800001836217621,1.9466535753963952,3
2009,37847531.98046711,23213.922118246795,24.382047561313367,922800.3248260778,64.33607270374952,6.765072359053882,30.71095884775672,-1.812103910560125,182.6865107008935,66.80681031799863,5.924400426618601,38.24432600462176,2693018.677003437,6870005.852354725,4.774125823065534,0.0,0,0.0,14.337124162395591,2,53.735941347146834,4176987.1753512877,0,0,1,0,0,0,-1.4789149312986056,-1.1711615291861888,0
1999,192789802.6138696,33889.65971249127,41.830537378738455,8064501.04447908,76.94356517489044,22.179262593437908,21.943076470842733,-21.06590423917109,261.07413315025195,114.61567241774338,10.25821658511925,20.46369015867756,3450995.700127445,579283.257827663,4.529449467707359,0.0,1,0.0,23.034786179099616,4,84.13162929157767,-2871712.4422997823,0,0,1,0,0,0,-1.425686957398369,-1.4743717385559627,0
1970,158828761.93958977,11473.673228619897,24.319605326003483,3862652.804788586,73.21395012073492,32.34516461452192,27.602662827017312,-33.16177756227415,164.8941640744167,66.63571859324955,5.696571662980604,13.027029256723203,2284501.4843688197,1460381.787926941,2.717635572236693,0.0,0,0.0,20.358708528721078,2,96.445575628952,-824119.6964418788,0,0,1,0,0,0,-1.4300286046341308,-1.3547173142511968,0
1976,218070836.5005773,13890.387573921358,47.2669763715374,10307549.076194184,58.06129866148643,38.26921746486968,43.545060070557874,-39.98733473492018,24.02630835178797,129.5115152580125,13.418113545983678,22.170596589696093,6342081.383036845,3791369.034878802,4.393223068588046,0.0,0,1.0,85.9110441412548,4,68.24660668541809,-2550712.3481580433,0,0,1,0,0,0,-1.3441145291490764,-1.427310681401637,0
1973,131177192.6237141,25695.527098967254,32.11773185039678,4213113.897576296,77.23777401393866,7.630390229017173,30.553738927527863,-15.421903170483688,257.8710819486928,88.00258527008718,5.833992891803698,36.41793178421055,4896476.380035666,4361733.417296088,1.576433594872008,0.0,0,0.0,70.27634295033457,5,82.11468889083064,-534742.9627395775,0,0,0,1,0,0,-0.5432187159581593,2.011523852347706,3
1961,208295682.5687827,32085.95239000068,19.242392649408345,4008107.3111650376,59.98258431866011,29.78602186990944,54.89723687382305,-44.66584306239258,276.4521137854051,52.72415585937887,8.304525078886076,28.865925292081062,1500674.5251268195,3275636.3736834903,2.871756304537447,0.0,0,1.0,18.298837794977807,1,63.32144580929858,1774961.8485566708,0,1,0,0,0,0,1.5298401601095994,-0.46141288444039796,2
1998,48722992.7737351,47463.75142502616,39.51049861053715,1925069.738287872,81.35630667296078,11.700643560617095,15.409545340863817,-8.466495574441694,263.25171849429864,108.2587661928718,8.395487702790959,26.66661220726888,9548808.561342595,5557382.735763914,4.022086300068024,0.0,0,1.0,32.73989807361873,4,38.1983779655862,-4178461.896594084,0,1,0,0,0,0,1.5673433895104198,-0.381489099193687,2
2022,65163687.69625702,28933.78854102194,8.267708415975648,427515.02591068967,84.63604780670926,6.646180221083272,19.563876006130457,-10.389077523968012,65.14775372855952,22.65352105977328,3.4972647772680614,29.349571247602714,8961773.839678094,3014462.8581307256,1.255759734936289,0.0,0,0.0,44.87082175978514,2,88.80195067943417,-5947310.981547369,1,0,0,0,0,0,-0.39711718796133033,0.9111718195278676,1
2022,271096885.0803873,5250.470348333526,53.17009274430333,14414246.522415934,69.13689187792804,16.71699838850254,46.65274659147335,-32.50663685790391,284.43455776193537,145.68605411939114,8.287589369308677,10.344311272385626,7826928.619288811,4176563.773812555,2.8417409960574256,0.0,0,1.0,71.95820420830654,1,34.64333917644589,-3650364.8454762567,1,0,0,0,0,0,-0.32933306809675467,0.6651143072525695,1
2014,99483147.51393946,18662.5064629368,38.94877629685987,3874746.857827939,52.16498365335891,25.085846382714287,47.003280976936495,-24.25411101300969,284.43455776193537,106.71964705339605,8.201156458627352,18.344683962313788,961698.3699542158,558054.9570354975,2.074032790354297,0.0,0,0.0,27.69290209122165,5,33.73078282854928,-761191.1184975317,0,0,0,0,0,1,-0.380491844330483,0.6088951969041769,1
1977,284403369.14416385,12586.295562824587,66.42094719806886,14839316.921772525,79.49410235832755,26.047320514166,56.94214655834641,-60.3822373636425,258.34909023692626,181.9933953227087,5.423079512850808,11.732496324236564,4367132.865683185,3544577.3175346386,3.9921750907090976,0.0,0,0.0,50.95894050726292,4,66.35199508920338,-822555.5481485464,0,0,0,1,0,0,-0.5320462849648946,1.7866832067092504,3
1992,15941265.930589449,13092.86041847982,11.681315499299386,392941.95378808025,68.68860647227523,6.722067363844921,37.70356374060136,-13.114237576721507,178.58270585873112,32.00680446808032,13.77391484975464,38.22399216187898,5191304.08093746,6940521.408590606,4.369350482315168,0.0,1,0.0,47.39784758555473,5,50.92446874530709,1749217.3276531463,0,0,1,0,0,0,-1.4113888551157352,-1.2856798978332742,0
1989,149266868.67091918,25516.67874564003,52.59899548484882,7851287.3512592,53.78076920282993,37.47289928979032,34.43001951668345,-25.68368800930369,67.4625764640515,144.12124762848578,8.064308873701679,11.810453098098396,9446165.88963789,5029761.0459821215,1.105347871371625,0.0,0,0.0,53.999240129467445,3,41.6451460663808,-4416404.843655768,0,0,1,0,0,0,-1.3771571767120516,-1.352558567771903,0
1974,98171162.16945945,16174.987946987269,24.56177560700194,2411258.0562848607,63.24548084285944,6.91059619106805,35.33087335344794,-5.48695038737543,66.17717488491903,67.29926516318532,13.591085272509666,11.357152891240569,3613069.2102133264,7228476.57885272,4.097549186394473,0.0,0,0.0,81.95715835228773,3,65.10496816284618,3615407.3686393932,0,0,0,0,0,1,-0.2958629067694837,0.6603528213435237,1
1988,284403369.14416385,14820.789715530193,29.254664417403166,8741104.920604385,61.62564599439162,12.601715498637873,21.679378688050587,4.093259818919918,160.45886359399475,80.15778050368468,10.24182774905142,36.721502865030814,6696124.532084597,6092933.678051014,3.413466899154167,0.0,0,1.0,44.21940266895686,3,94.70271484782928,-603190.8540335828,0,1,0,0,0,0,1.5565226764758358,-0.5420592108600175,2
1985,284403369.14416385,47463.75142502616,27.651636948681624,8213100.050170393,79.05437594295589,20.13766319123471,23.09752679512806,-22.289565929318652,268.8366108729298,75.76548523938766,3.4972647772680614,38.22005955582562,5536379.758225364,9522016.77974872,4.774125823065534,0.0,0,0.0,85.9110441412548,2,42.52678521456289,4278013.761434198,0,0,0,0,1,0,-0.38535680114513043,0.8125465355931043,1
1960,71337744.2640267,29405.951994172978,28.271424660823776,2016819.662433544,66.96266819515982,38.09783194804414,16.79121550256688,-21.85171564577085,121.03718984132438,77.46370357065715,11.523033671409506,29.92578969086933,8098540.606876803,2697315.6349576768,2.1316237012799157,0.0,0,1.0,44.89646089324052,3,41.11291123641027,-5401224.971919126,0,0,1,0,0,0,-1.4123511778200086,-1.2827722677039868,0
2021,80909807.02495866,13458.052048550067,33.00427195001191,2670369.27447472,73.481907974001,38.26921746486968,35.81289725263812,-48.98794155113293,153.25958334047633,90.43170514303264,8.014277969268942,38.24432600462176,1110751.6765057305,1065554.3520423705,2.464377049198668,1.0,0,1.0,45.434894032659656,5,95.01050355007162,-45197.32446336001,0,0,0,0,0,1,-0.3937242084341305,0.7268494663262359,1
1976,225151993.39639705,14155.536570670383,8.267708415975648,1433163.430581455,70.04394447587563,6.646180221083272,50.41448583633007,-25.470742205282438,131.5666520002636,22.65352105977328,11.66103435333162,6.7638273726139175,8256506.509568896,1341562.9829193242,2.9441389414014703,0.0,0,1.0,16.897908606722424,2,48.53072956301213,-6834876.492590643,0,0,0,0,1,0,-0.39856105608870784,0.5281471135453855,1
2013,267012654.9868929,40645.89160864309,60.039228183086486,14839316.921772525,78.97027712956856,12.85805056167308,38.0091079266061,-29.837435617847746,224.1133695759617,164.507485221657,12.34311501180614,30.180300224724476,6515762.871160507,2685087.325017371,4.076655300003051,0.0,0,0.0,48.39686686456518,2,80.03718790472458,-3830675.546143136,0,1,0,0,0,0,1.5747200185074273,-0.5426160779859353,2
2017,199445399.36862063,44380.55334849396,62.31673627367714,12428786.353452545,78.72203382975701,22.547268771422534,28.354908354290316,-29.624210955469863,38.70926052476071,170.74785738987538,13.038928281861928,11.557957229604929,1101540.97562535,5752728.015664745,2.650637671109413,0.0,0,1.0,72.14813781902836,5,76.04904499051034,4651187.040039395,0,0,0,0,0,1,-0.3060226211833551,0.5034651900239603,1
2019,259547977.5633476,34112.04465841533,8.267708415975648,1965083.099440064,67.95159329702332,29.303846151042176,3.817738190283566,-1.0731776383490654,218.83035465363295,22.65352105977328,11.168200925448806,18.173836447090263,7447578.847259938,7733819.791743605,1.34839381906025,0.0,0,1.0,29.90528133011064,5,74.97396199729397,286240.9444836676,0,0,1,0,0,0,-1.4098330653755076,-1.571920481928351,0
1998,19924444.163322717,21856.61781348377,55.44020758340519,1104615.3203985773,55.40133327191994,27.986119379416184,14.859484650975714,1.753062697688165,237.75517276429989,151.90616877853023,3.5418363852161425,15.291193245542626,3331268.070860916,558054.9570354975,4.240207867116448,0.0,1,0.0,61.27692260215955,1,81.24844253985017,-2952193.4469274194,0,0,1,0,0,0,-1.3855712844115697,-1.0914665991819605,0
2007,192518015.93758148,38346.41352909276,9.697719630868164,1866985.742453674,66.31505421795418,13.802879877089314,50.70092604708894,-30.81886014213245,217.39668186925817,26.571751788578773,14.768493926296076,35.415490877532726,798039.8637826691,9522016.77974872,1.4787418420712706,0.0,0,0.0,58.64017647577892,2,73.70123198132018,6843333.527509561,1,0,0,0,0,0,-0.37325935037220465,0.6824861476482424,1
1961,210351095.86203817,46900.40362271295,57.50788388849932,12096846.39665268,56.405408636327934,11.912976328364817,23.77263845325092,7.908976582056326,206.34649569642235,157.57160185448814,9.34894653222971,9.109308122860066,4399436.594645054,3533214.9772932096,1.1109318914118775,0.0,1,0.0,51.81468513790159,5,73.77366730643081,-866221.6173518444,0,1,0,0,0,0,1.623282621710543,-0.5978256111212807,2
1974,57905399.85634903,8726.928084632233,44.84420191844807,2596721.44332659,87.84596708595446,6.646180221083272,53.1339339922602,-46.99983715058863,123.1979718630027,122.87311325654773,14.617530453882097,15.813791749427349,1758722.2566732652,8240233.579802284,2.333276545649291,0.0,1,1.0,61.48385803068486,4,57.190814262979366,6481511.323129019,0,0,0,1,0,0,-0.5016742667283043,1.8996522546088377,3
1981,233613092.58805704,43154.42959166778,24.91292950861855,5819986.507936643,87.84596708595446,34.50009604724586,14.562346795922668,-37.06820676317403,150.23922968108687,68.26142685361484,4.716023822381058,31.47584345180128,2720366.6370942737,6710343.082269605,3.084523932725414,0.0,0,1.0,61.54116269676769,2,77.93209391484345,3989976.4451753316,0,0,0,1,0,0,-0.5608118136715727,1.9838347737476092,3
1979,283335285.74070543,42516.71960797674,44.90236893327759,12722425.53214478,68.26742649142341,18.257895845184716,34.54328756541899,-21.06860990202712,71.43411801565527,123.0324908771806,7.675731579563832,31.189290269264472,9548808.561342595,5918180.862248916,4.233450746694595,0.0,1,1.0,21.096107488070047,2,71.93625334914046,-4062100.2101302724,0,0,1,0,0,0,-1.4619496677146289,-1.4334372699906597,0
1988,269491981.19114166,18641.847136655048,37.931996758415565,10222368.956961373,52.12525905786229,35.25192772329062,56.94214655834641,-44.181334214955285,210.74424880471108,103.93367111805864,15.222504396376891,23.943846451799363,1512279.6427250474,860724.9001407679,1.242509972469858,0.0,1,0.0,83.97079614126315,3,62.65790288142463,-651554.7425842795,0,0,0,0,0,1,-0.3182298519675927,0.5266249758336992,1
1984,74245257.95608835,14943.41241464519,46.32406361276066,3439342.0525036613,64.98574758265589,16.329708162617976,33.41098101357264,-14.726436758846503,70.62461581669172,126.92793429896422,14.441871100357227,33.45386178681373,3808301.1063804417,8953008.967446448,1.02613614586939,0.0,1,1.0,50.81222728240383,1,52.09523314825944,5144707.861066006,0,1,0,0,0,0,1.5784292077356914,-0.3515460012121306,2
2002,97873798.75368366,28482.85223088513,35.89916556990815,3513587.70641436,85.80376034649858,31.461217588183665,12.535281454366816,-29.80025938904905,171.81081920760406,98.36371366154832,13.19366794814799,7.971755405510811,6623792.037354932,3775830.9505059286,4.774125823065534,1.0,0,1.0,78.91610384346032,2,54.82297418259152,-2847961.0868490036,0,0,0,1,0,0,-0.4762267752389599,1.9411571900083426,3
2015,150383799.31492764,13978.54205593602,55.23684845774344,8306727.133258359,61.520845436538494,7.438137110686388,13.772840134405286,16.021304080686846,226.61447107832623,151.34896477421702,7.043246468188242,6.671583164251271,9548808.561342595,8922318.86962345,3.988101658950266,0.0,0,1.0,37.6859250570406,3,78.52423133267737,-826314.0046467576,0,1,0,0,0,0,1.6005355785350135,-0.48817432766926405,2
1983,48349994.09989033,7696.176612349804,8.267708415975648,392941.95378808025,74.87919377834402,33.4004263200553,9.46120522376715,-17.740825322166472,63.49340170552628,22.65352105977328,11.350752226153393,8.613797238324654,3742738.317631329,1908493.8228688063,2.3768664640964925,0.0,1,1.0,34.819969195430325,5,72.1688710759423,-1834244.4947625226,0,0,1,0,0,0,-1.379496900555479,-1.4044102341920606,0
1993,284403369.14416385,47463.75142502616,27.37835006513901,7836559.780082808,57.35748915618321,36.18543224935632,3.1522188568801512,5.1833028962490175,88.5503757069526,75.0166791784809,5.76457468686945,33.640335188744075,2126685.047144267,9522016.77974872,3.828512101536431,0.0,0,1.0,85.9110441412548,3,53.75013725551271,6843333.527509561,0,0,0,1,0,0,-0.5301183027948292,1.9443313325768243,3
2002,49317392.28353744,24822.6066096246,41.35363862563391,2039453.6184520335,83.00656822739361,14.270811930848934,41.54561535963312,-38.82299551787565,137.32760595250733,113.30896983423692,11.678696718682902,22.349519202499817,4061325.143721861,6224223.590850188,1.2039611305610167,1.0,1,1.0,44.12884132287621,4,90.28622158827731,2162898.4471283276,0,1,0,0,0,0,1.5957149451810864,-0.42256885178525155,2
1980,228665464.43911043,23876.676146131296,43.23579701942611,9886533.605842177,85.6758928345854,9.96527331161034,46.98505781117056,-42.62622395736631,197.6740682856162,118.46608383322754,15.222504396376891,18.45072134542047,1600006.0762925006,8364433.511680883,0.879952820017057,0.0,0,1.0,75.38006112522643,2,44.11635178601525,6764427.4353883825,0,1,0,0,0,0,1.6366012341170448,-0.5407142970310079,2
2007,103087017.20010766,6742.10566879183,16.020424153958047,1651497.7403120934,74.60478784120815,11.865069787562856,49.21544029096948,-35.68529791974049,103.73696220558782,43.89596218184505,6.917061271766872,13.202764465070665,9548808.561342595,5028920.188948151,2.248885944799876,1.0,0,0.0,37.173455103778856,5,58.50591386499522,-4836020.348267738,0,1,0,0,0,0,1.5961230632956682,-0.47683620045834063,2
1961,172542518.51128244,25455.566829059284,9.844424292353043,1698581.760696244,74.95049922433532,35.372461978342685,4.423407093589004,-14.746368296267008,61.56977681922552,26.973722561047342,8.57498876628751,9.544038819135327,4749975.17596422,5966672.965822572,4.200486161818661,0.0,1,1.0,85.9110441412548,4,65.01702797470948,1216697.7898583515,0,0,0,1,0,0,-0.47450057279762275,1.8985903348815318,3
2010,15941265.930589449,37270.23426203111,8.267708415975648,392941.95378808025,65.14240117612466,15.0172009488439,56.53592574889469,-36.695527873863256,55.11990021747204,22.65352105977328,7.341187571427181,25.27618924499613,6609014.223935821,3194016.8499133536,1.527322691412546,0.0,0,0.0,64.69902321388005,4,68.4495968184169,-3414997.3740224675,1,0,0,0,0,0,-0.3491337228368942,0.8682380941500397,1
1975,62298545.40365984,12778.292023381544,31.8458856078574,1983952.3504608616,78.28365462482033,13.097407449513728,37.10800612862492,-28.489068202958972,86.19498364529316,87.25772656552928,4.028731733175979,27.416671389170855,3575178.6850467627,7422550.746849864,1.0353229584764776,1.0,0,1.0,26.028937495410737,3,33.73078282854928,3847372.061803101,0,0,0,0,0,1,-0.4124776760784249,0.7840821145848792,1
1999,133872980.25804248,18759.98853046861,26.47516648493679,3544309.440166331,69.13846346118301,38.26921746486968,5.300884437458007,-13.700255054784025,127.33661476073776,72.54195616872681,14.971986752563504,6.748766730143789,2596088.8178857723,9028680.366388964,3.0985446467894584,0.0,0,0.0,61.86858278927681,5,54.74991375246161,6432591.548503191,0,1,0,0,0,0,1.653259576788695,-0.596076216980734,2
1980,203480173.9549104,9356.30678490452,41.90751956822901,8527349.37176205,79.81947471704227,28.450388984179003,5.0932764226857135,-13.363140123906987,36.95408905433683,114.82660361694752,7.994523467524631,7.54926992053504,932201.662297134,7170138.799396591,4.774125823065534,0.0,0,1.0,36.89096559569747,4,92.05734418455395,6237937.137099457,0,1,0,0,0,0,1.6014950308351579,-0.5761437534618651,2
2011,233491015.93705305,18076.24779759798,34.21846429042085,7989703.990976133,87.84596708595446,34.127876503089105,30.588049867869795,-53.45640219966893,284.43455776193537,93.75859215575312,15.222504396376891,30.499632730607857,7810652.635703472,4706726.446374329,1.6671156070832422,0.0,1,0.0,21.60745614331185,1,33.73078282854928,-3103926.1893291436,0,1,0,0,0,0,1.5433937513326128,-0.5690488504602423,2
1996,15941265.930589449,43133.436725027605,30.61442356828877,392941.95378808025,82.89503456179787,31.14691130178559,14.657642886528976,-28.69958875011244,284.43455776193537,83.88352057711124,12.06627271338728,20.23213429926805,5634205.651193406,8354937.812561063,2.939046594132706,0.0,1,0.0,15.118757619191545,4,37.446224879628375,2720732.1613676567,0,1,0,0,0,0,1.5646434394231292,-0.45439186924123814,2
1967,46594574.60755811,12234.473503555617,59.81583854794388,2787093.551935822,70.69324978555176,18.090478206183366,14.34563794462196,-3.1293659363570754,262.65683518023786,163.89539762136624,6.251754847984536,16.076236507162115,2080630.0545046031,4991968.965569819,3.825122018606366,0.0,0,0.0,31.34244425309938,2,63.47347353284224,2911338.911065216,0,0,0,1,0,0,-0.5625050613962452,2.0300763660919574,3
2017,219207729.86808687,2981.305456406525,45.39854967910607,9951713.014460403,87.84596708595446,35.19612346231085,3.1522188568801512,-25.05770403965296,249.9529831498593,124.39202612075064,10.941160494449514,21.925265097476643,6685870.310435265,4394512.290786293,2.081472569885867,0.0,0,0.0,85.9110441412548,2,33.73078282854928,-2291358.019648972,0,0,1,0,0,0,-1.355179107516046,-1.339673791213433,0
1973,244103572.3177929,27043.04786600922,46.99654747728239,11472025.125807388,74.28328917473567,25.585917376651395,28.9406169139554,-28.809823465342475,134.4472967394444,128.77054008775377,4.263399745622222,11.824347463053726,2451172.4886862617,6646898.220249873,2.0135338099571047,0.0,0,0.0,61.75923406726314,4,65.793971896599,4195725.731563611,0,0,1,0,0,0,-1.3741224996830714,-1.4013499721833935,0
2005,71734886.65845005,29184.866606691863,29.81871481583224,2139042.127614371,52.594896782500136,28.00888090140734,5.195578022451237,14.20064429364129,107.74841528142998,81.70327859538034,5.229121826795763,6.671583164251271,2120469.3080761884,2297562.2489957814,3.488245695791524,0.0,1,1.0,85.9110441412548,2,37.40677083709004,177092.94091959298,0,0,1,0,0,0,-1.3339256939288244,-1.1770130919147264,0
2014,69666261.0548181,16781.08084836678,55.49488054742608,3866120.835422932,79.21470494880673,16.412732236677385,4.605766288993285,-0.2332034744773921,135.52932330001198,152.05597269994746,4.659249967107817,17.17964497420823,8723111.665700726,4755780.406684087,2.5222130936360143,0.0,1,1.0,15.968950666435884,5,45.80135133489608,-3967331.2590166396,0,1,0,0,0,0,1.5589210111903014,-0.43782453170127617,2
2022,27320802.4024766,32257.652752745154,14.885692125713796,406689.0531907284,82.80248523002354,38.26921746486968,9.51880071779917,-31.66202183312265,24.02630835178797,40.7867964244558,3.4972647772680614,16.439635045801037,4944692.490136954,558054.9570354975,4.645606023865105,0.0,0,1.0,62.58606419645572,5,69.29780262121886,-4539660.613950621,1,0,0,0,0,0,-0.3401143186188637,0.8496259993108157,1
1981,45937898.70350502,2981.305456406525,31.1300474125012,1430048.9646707885,55.39357623881317,34.91106563901293,3.1522188568801512,9.05586823427987,56.32659112252739,85.29632991025329,10.758786876451314,19.08348310474521,5320024.095079556,9522016.77974872,1.1528205509700695,0.0,1,0.0,48.92948681597463,3,85.86635533131226,4524605.456322532,0,1,0,0,0,0,1.6026408057378962,-0.38197119408740765,2
1977,15941265.930589449,17358.4010123828,8.267708415975648,392941.95378808025,77.17159865922939,10.184005177115116,6.210016649906049,6.434379513749448,168.46426739883816,22.65352105977328,5.689630628581041,22.642720059580533,7694344.808771547,9522016.77974872,2.2232935801721254,0.0,0,0.0,85.9110441412548,1,47.19668863847237,1920447.0228220448,0,0,1,0,0,0,-1.3635060942326038,-1.0500974468256443,0
2017,177359540.69359043,7656.307585497298,12.503427936210237,2217602.235861656,86.83666562816771,12.135699882461877,35.66054715730068,-34.63291266793027,278.8660700108665,34.25939254521605,12.129677856098771,33.00261848486254,4792888.312522789,9522016.77974872,0.7246161042749701,0.0,0,0.0,14.5659451689799,4,47.99687768189909,5064832.90068065,1,0,0,0,0,0,-0.42234658067453695,0.5936253384603492,1
1964,271263511.88274014,11875.401406559917,10.29918065496804,2793791.91398141,60.05703811344683,31.200429603024347,15.402076368182726,-6.659544084653902,278.9190535247396,28.219754994612437,6.601603125252323,36.67702936041713,2390628.082731212,8786153.457934856,1.3679757631800484,0.0,0,0.0,54.82483227454591,2,42.00489030066728,6395525.375203645,0,0,1,0,0,0,-1.4308826239062775,-1.3307406643172712,0
2001,45723253.76191548,19435.451548860656,33.69334855212496,1540569.525937477,73.40034435479491,6.646180221083272,4.129309777865098,16.021304080686846,217.17506413582157,92.3197750328224,14.091899547105394,11.222545178377858,7314409.382050305,9010788.8831721,2.4107646011260595,0.0,1,0.0,18.737673544500822,3,89.53029235251097,1696379.5011217957,0,0,0,0,1,0,-0.390718693129947,0.6501653826673487,1
2006,225681655.368872,24923.823850487708,50.326083221508505,11357673.769661654,60.98353138632565,16.74076492050869,8.129011015333344,14.14669267783232,150.6206213333811,137.8934680269333,8.898011738504898,18.91517672822615,8492283.474447716,856146.526629874,2.1620867532928845,1.0,1,0.0,79.63393142820922,3,71.4125005592606,-6834876.492590643,0,0,0,1,0,0,-0.503751874532406,1.8940016767523715,3
2004,172523947.21042648,5113.373992780235,25.32528619220578,4369218.338113053,80.97629659229491,23.63814861239381,3.1522188568801512,-7.202996004118347,87.60657373465445,69.39128416664384,7.149986449948727,6.671583164251271,6343897.187412587,2125930.5401585405,1.9760299054980195,0.0,1,1.0,84.91130268378177,4,47.45753326937664,-4217966.647254046,0,0,1,0,0,0,-1.3278944811386375,-1.3531998149660383,0
1989,282036645.8913385,5515.2995071779,8.267708415975648,1898027.3779474103,73.2264014889866,12.171888338868706,46.61747933609756,-32.01576916395288,130.06812427755128,22.65352105977328,3.4972647772680614,27.605875250214098,8019372.384470619,6675876.622115045,0.7246161042749701,0.0,0,0.0,43.857106910980974,3,76.54459095853974,-1343495.7623555744,0,1,0,0,0,0,1.559800351263799,-0.47821274726295293,2
1990,239638634.21860716,33865.22046081954,50.968545513239405,12214032.634901607,67.12305390892169,35.56028945803057,33.68925700981144,-36.3726003767637,284.43455776193537,139.653814706276,12.66727354345838,17.184337311257565,561911.1120769694,2024602.0893363736,3.130729977291909,0.0,1,0.0,63.67698288435143,3,42.26497994940959,1736780.5961485994,0,0,1,0,0,0,-1.3687016615184482,-1.4643703451511199,0
